icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,geo_altitude,squawk,spi,position_source,pulled_at
5140d9,CMS582  ,Georgia,1783316379,1783319100,33.6578,44.5186,10355.58,False,31.9,359.08,0.0,11315.7,2305,False,0,1783319101
5140d9,CMS582  ,Georgia,1783316379,1783319397,33.6578,44.5186,10355.58,False,31.9,359.08,0.0,11315.7,2305,False,0,1783319400
5140d9,CMS582  ,Georgia,1783316379,1783319697,33.6578,44.5186,10355.58,False,31.9,359.08,0.0,11315.7,2305,False,0,1783319704
5140d9,CMS582  ,Georgia,1783316379,1783320000,33.6578,44.5186,10347.96,False,31.9,359.08,0.0,11315.7,2305,False,0,1783320002
516097,MNE402  ,Montenegro,1783318798,1783318798,27.0488,41.5411,6751.32,False,208.37,118.78,-5.2,7002.78,3404,False,0,1783318799
516097,MNE402  ,Montenegro,1783319099,1783319100,27.6721,41.2808,4259.58,False,183.58,119.37,-8.13,4434.84,3404,False,0,1783319101
516097,MNE402  ,Montenegro,1783319399,1783319399,28.1974,41.0571,2019.3,False,151.61,119.7,-6.83,2133.6,3404,False,0,1783319400
516097,MNE402  ,Montenegro,1783319701,1783319703,28.6366,40.9848,899.16,False,114.12,73.77,0.98,990.6,3404,False,0,1783319704
516097,MNE402  ,Montenegro,1783320000,1783320001,28.7085,41.2104,396.24,False,73.06,359.19,-3.58,464.82,3404,False,0,1783320002
600804,AHY8103 ,Azerbaijan,1783318390,1783318391,29.2744,40.8744,220.98,False,69.48,63.62,-3.9,281.94,,False,0,1783318496
60084e,AHY075  ,Azerbaijan,1783318472,1783318473,36.7923,42.1445,10370.82,False,309.85,300.87,0.0,10843.26,1310,False,0,1783318496
60084e,AHY075  ,Azerbaijan,1783318783,1783318783,36.1847,41.9618,10363.2,False,206.44,274.57,-0.33,10835.64,1310,False,0,1783318799
600854,AHY109  ,Azerbaijan,1783319399,1783319399,41.458,41.8978,10355.58,False,210.48,261.85,0.0,10797.54,1307,False,0,1783319400
600854,AHY109  ,Azerbaijan,1783319703,1783319703,40.6952,41.8141,10363.2,False,209.61,261.53,0.0,10797.54,1307,False,0,1783319704
600854,AHY109  ,Azerbaijan,1783320001,1783320001,39.9531,41.7278,10363.2,False,211.52,260.9,0.0,10789.92,2367,False,0,1783320002
71157c,FAD816  ,Saudi Arabia,1783318495,1783318495,39.8251,40.3497,8564.88,False,214.66,209.27,5.85,8976.36,5072,False,0,1783318496
717c9e,KNE631  ,Saudi Arabia,1783318495,1783318495,39.2993,40.9996,3017.52,False,156.96,338.06,-13.33,3169.92,5270,False,0,1783318496
717c9e,KNE631  ,Saudi Arabia,1783318798,1783318798,39.5491,41.0693,1226.82,False,97.44,111.69,-5.53,1287.78,5270,False,0,1783318799
717c9e,KNE631  ,Saudi Arabia,1783319100,1783319100,39.8018,40.9913,,True,10.8,115.31,,,5270,False,0,1783319101
717c9e,KNE631  ,Saudi Arabia,1783319396,1783319396,39.7828,40.995,,True,0.64,202.5,,,5270,False,0,1783319400
717c9e,KNE631  ,Saudi Arabia,1783319404,1783319404,39.7827,40.995,,True,0.39,202.5,,,5270,False,0,1783319704
717cc8,KNE903  ,Saudi Arabia,1783318495,1783318495,39.8022,40.9911,,True,11.32,126.56,,,5266,False,0,1783318496
717cc8,KNE903  ,Saudi Arabia,1783318795,1783318795,39.7825,40.9957,,True,3.09,236.25,,,5266,False,0,1783318799
717cc8,KNE903  ,Saudi Arabia,1783318865,1783318870,39.7822,40.9951,,True,0.0,202.5,,,5266,False,0,1783319101
72867a,IAW215  ,Iraq,1783319594,1783319697,32.2889,40.4512,10980.42,False,209.96,290.21,-0.33,11414.76,,False,0,1783319704
72867a,IAW215  ,Iraq,1783320001,1783320001,31.3379,40.7043,9204.96,False,204.34,287.89,-5.53,9570.72,,False,0,1783320002
738062,ELY5119 ,Israel,1783318475,1783318493,27.4784,43.745,10972.8,False,217.89,321.61,0.0,11262.36,2202,False,0,1783318496
738062,ELY5119 ,Israel,1783318475,1783318799,27.4784,43.745,10972.8,False,217.89,321.61,0.0,11262.36,2202,False,0,1783318799
738062,ELY5119 ,Israel,1783318475,1783319100,27.4784,43.745,10972.8,False,217.89,321.61,0.0,11262.36,2202,False,0,1783319101
738062,ELY5119 ,Israel,1783318475,1783319399,27.4784,43.745,10972.8,False,217.89,321.61,0.0,11262.36,2202,False,0,1783319400
738062,ELY5119 ,Israel,1783318475,1783319704,27.4784,43.745,10972.8,False,217.89,321.61,0.0,11262.36,2202,False,0,1783319704
738062,ELY5119 ,Israel,1783318475,1783319998,27.4784,43.745,10972.8,False,217.89,321.61,0.0,11262.36,2202,False,0,1783320002
738447,AIZ413  ,Israel,1783318493,1783318493,41.6095,41.6063,,True,2.57,11.25,,,5402,False,0,1783318496
738447,AIZ413  ,Israel,1783318493,1783318493,41.6095,41.6063,,True,2.57,11.25,,,5402,False,0,1783318799
748051,MEA211  ,Lebanon,1783318798,1783318798,29.3826,40.4411,11597.64,False,236.9,325.17,0.0,12062.46,5637,False,0,1783318799
748051,MEA211  ,Lebanon,1783319100,1783319100,28.8995,40.9664,11590.02,False,237.49,324.97,0.0,12024.36,5637,False,0,1783319101
748051,MEA211  ,Lebanon,1783319399,1783319399,28.4128,41.484,11590.02,False,234.6,321.32,0.0,11993.88,5637,False,0,1783319400
748051,MEA211  ,Lebanon,1783319436,1783319703,28.3436,41.5402,11590.02,False,230.27,314.73,0.0,11993.88,5637,False,0,1783319704
748051,MEA211  ,Lebanon,1783319909,1783320000,27.3775,42.1862,11590.02,False,227.39,306.35,-0.33,11963.4,5637,False,0,1783320002
77cf32,SYR444  ,Syrian Arab Republic,1783318495,1783318495,30.6942,40.5022,8221.98,False,231.59,106.78,0.0,8542.02,0743,False,0,1783318496
77cf32,SYR444  ,Syrian Arab Republic,1783318798,1783318798,31.4998,40.3356,8221.98,False,235.7,102.09,0.0,8549.64,0743,False,0,1783318799
77cf32,SYR444  ,Syrian Arab Republic,1783318950,1783318951,31.9119,40.2674,8221.98,False,236.07,103.61,0.0,8549.64,0743,False,0,1783319101
88511a,THA936  ,Thailand,1783319100,1783319100,41.377,41.2808,13106.4,False,211.54,282.79,0.0,13693.14,3203,False,0,1783319101
88511a,THA936  ,Thailand,1783319399,1783319399,40.6474,41.4029,13106.4,False,208.47,282.25,0.0,13670.28,3203,False,0,1783319400
88511a,THA936  ,Thailand,1783319703,1783319703,39.9071,41.5214,13106.4,False,207.03,281.76,0.0,13655.04,3203,False,0,1783319704
88511a,THA936  ,Thailand,1783320001,1783320001,39.1825,41.6323,13106.4,False,209.35,281.34,0.0,13639.8,3203,False,0,1783320002
8964cf,FDB1716 ,United Arab Emirates,1783318474,1783318496,28.2706,43.324,10668.0,False,250.0,133.42,0.33,10965.18,2262,False,0,1783318496
8964cf,FDB1716 ,United Arab Emirates,1783318474,1783318796,28.2706,43.324,10668.0,False,250.0,133.42,0.33,10965.18,2262,False,0,1783318799
8964cf,FDB1716 ,United Arab Emirates,1783318474,1783319096,28.2706,43.324,10668.0,False,250.0,133.42,0.33,10965.18,2262,False,0,1783319101
8964cf,FDB1716 ,United Arab Emirates,1783318474,1783319399,28.2706,43.324,10668.0,False,250.0,133.42,0.33,10965.18,2262,False,0,1783319400
8964cf,FDB1716 ,United Arab Emirates,1783318474,1783319699,28.2706,43.324,10668.0,False,250.0,133.42,0.33,10965.18,2262,False,0,1783319704
8964cf,FDB1716 ,United Arab Emirates,1783318474,1783319998,28.2706,43.324,10668.0,False,250.0,133.42,0.33,10965.18,2262,False,0,1783320002
a232da,SERCE31 ,United States,1783318495,1783318495,29.3919,40.688,266.7,False,49.28,13.89,0.0,297.18,,False,0,1783318496
a232da,SERCE31 ,United States,1783318797,1783318797,29.3671,40.6838,15.24,False,43.36,85.24,-5.2,68.58,,False,0,1783318799
a232da,SERCE31 ,United States,1783319100,1783319100,29.2942,40.6765,472.44,False,56.73,120.52,2.28,541.02,,False,0,1783319101
a232da,SERCE31 ,United States,1783319399,1783319399,29.3535,40.6857,167.64,False,42.18,150.0,-2.6,228.6,,False,0,1783319400
a232da,SERCE31 ,United States,1783319613,1783319617,29.3629,40.6836,53.34,False,45.41,85.45,-5.53,99.06,,False,0,1783319704
a25049,SERCE49 ,United States,1783318495,1783318495,29.3998,40.6852,114.3,False,48.94,86.99,1.3,175.26,,False,0,1783318496
a25049,SERCE49 ,United States,1783318798,1783318798,29.3688,40.7084,381.0,False,55.45,263.07,5.53,449.58,,False,0,1783318799
a25049,SERCE49 ,United States,1783319100,1783319100,29.3895,40.685,60.96,False,48.94,86.99,3.58,121.92,,False,0,1783319101
a25049,SERCE49 ,United States,1783319399,1783319399,29.4098,40.6928,220.98,False,54.21,316.15,1.63,281.94,,False,0,1783319400
a25049,SERCE49 ,United States,1783319702,1783319702,29.356,40.6847,121.92,False,42.92,135.0,-4.55,167.64,,False,0,1783319704
a25049,SERCE49 ,United States,1783320001,1783320001,29.3993,40.691,220.98,False,50.0,323.37,2.93,281.94,,False,0,1783320002
a25050,SERCE50 ,United States,1783318494,1783318495,29.3746,40.692,228.6,False,52.56,266.63,0.65,281.94,,False,0,1783318496
a25050,SERCE50 ,United States,1783318797,1783318797,29.384,40.6849,45.72,False,40.76,85.66,4.55,99.06,,False,0,1783318799
a25050,SERCE50 ,United States,1783319099,1783319100,29.3578,40.7013,426.72,False,58.64,262.44,1.3,495.3,,False,0,1783319101
a25050,SERCE50 ,United States,1783319399,1783319399,29.3708,40.6926,213.36,False,54.21,265.1,1.63,274.32,,False,0,1783319400
a25050,SERCE50 ,United States,1783319703,1783319703,29.3138,40.7036,449.58,False,64.6,264.52,0.33,518.16,,False,0,1783319704
a25050,SERCE50 ,United States,1783319962,1783319965,29.3554,40.6852,137.16,False,43.24,124.82,-6.83,182.88,,False,0,1783320002
abbe23,FDX6083 ,United States,1783318495,1783318495,29.3656,41.1493,3307.08,False,152.4,228.83,-11.7,3459.48,,False,0,1783318496
abbe23,FDX6083 ,United States,1783318797,1783318799,29.0205,40.8772,1760.22,False,134.93,229.02,-6.18,1866.9,,False,0,1783318799
abbe23,FDX6083 ,United States,1783319097,1783319100,28.7128,40.9867,899.16,False,104.43,359.72,-0.33,975.36,,False,0,1783319101
abbe23,FDX6083 ,United States,1783319369,1783319369,28.7083,41.2191,358.14,False,78.72,359.25,-3.58,441.96,,False,0,1783319400
